2Theta	Intensidade
45,43335721	385
45,45961777	343
45,48587834	282
45,5121389	246
45,53839947	255
45,56466003	217
45,5909206	166
45,61718116	151
45,64344173	131
45,66970229	125
45,69596286	112
45,72222342	109
45,74848399	146
45,77474455	105
45,80100512	110
45,82726568	79
45,85352625	108
45,87978681	96
45,90604738	105
45,93230794	113
45,95856851	102
45,98482907	103
46,01108964	97
46,0373502	93
46,06361077	80
46,08987133	118
46,1161319	97
46,14239246	91
46,16865303	129
46,19491359	107
46,22117416	65
46,24743472	103
46,27369529	100
46,29995585	110
46,32621642	100
46,35247698	91
46,37873755	96
46,40499811	109
46,43125868	98
46,45751924	99
46,48377981	101
46,51004037	110
46,53630094	95
46,5625615	103
46,58882207	110
46,61508264	88
46,6413432	81
46,66760377	103
46,69386433	88
46,7201249	109
46,74638546	110
46,77264603	119
46,79890659	89
46,82516716	90
46,85142772	101
46,87768829	89
46,90394885	113
46,93020942	88
46,95646998	84
46,98273055	109
47,00899111	94
47,03525168	83
47,06151224	100
47,08777281	98
47,11403337	105
47,14029394	90
47,1665545	98
47,19281507	95
47,21907563	95
47,2453362	111
47,27159676	101
47,29785733	80
47,32411789	98
47,35037846	110
47,37663902	111
47,40289959	104
47,42916015	98
47,45542072	107
47,48168128	108
47,50794185	96
47,53420241	94
47,56046298	117
47,58672354	95
47,61298411	86
47,63924467	90
47,66550524	82
47,6917658	95
47,71802637	113
47,74428693	110
47,7705475	88
47,79680806	81
47,82306863	84
47,84932919	106
47,87558976	115
47,90185032	112
47,92811089	110
47,95437145	92
47,98063202	102
48,00689258	80
48,03315315	95
48,05941371	94
48,08567428	113
48,11193484	103
48,13819541	75
48,16445597	72
48,19071654	88
48,2169771	82
48,24323767	122
48,26949823	108
48,2957588	109
48,32201936	99
48,34827993	118
48,37454049	119
48,40080106	84
48,42706162	94
48,45332219	83
48,47958275	105
48,50584332	98
48,53210388	115
48,55836445	107
48,58462501	83
48,61088558	88
48,63714614	85
48,66340671	84
48,68966727	108
48,71592784	97
48,7421884	97
48,76844897	113
48,79470953	105
48,8209701	96
48,84723066	79
48,87349123	110
48,89975179	95
48,92601236	82
48,95227292	109
48,97853349	111
49,00479405	113
49,03105462	96
49,05731518	98
49,08357575	100
49,10983631	94
49,13609688	95
49,16235744	110
49,18861801	108
49,21487857	103
49,24113914	100
49,2673997	99
49,29366027	103
49,31992083	77
49,3461814	115
49,37244196	110
49,39870253	85
49,42496309	78
49,45122366	116
49,47748422	111
49,50374479	112
49,53000535	99
49,55626592	119
49,58252648	108
49,60878705	105
49,63504761	104
49,66130818	112
49,68756874	96
49,71382931	111
49,74008987	124
49,76635044	103
49,792611	103
49,81887157	125
49,84513213	112
49,8713927	157
49,89765326	211
49,92391383	300
49,95017439	397
49,97643496	596
50,00269552	625
50,02895609	700
50,05521665	777
50,08147722	913
50,10773778	930
50,13399835	993
50,16025891	1026
50,18651948	952
50,21278004	803
50,23904061	628
50,26530117	560
50,29156174	459
50,3178223	390
50,34408287	278
50,37034343	212
50,396604	169
50,42286456	126
50,44912513	112
50,47538569	119
50,50164626	102
50,52790682	108
50,55416739	93
50,58042795	104
50,60668852	123
50,63294908	87
50,65920965	96
50,68547021	103
50,71173078	83
50,73799134	86
50,76425191	94
50,79051247	75
50,81677304	117
50,8430336	108
50,86929417	97
50,89555473	85
50,9218153	108
50,94807586	104
50,97433643	107
51,00059699	112
51,02685756	91
51,05311812	116
51,07937869	90
51,10563925	81
51,13189982	95
51,15816038	93
51,18442095	99
51,21068151	84
51,23694208	85
51,26320264	93
51,28946321	89
51,31572377	96
51,34198434	97
51,3682449	95
51,39450547	79
51,42076603	97
51,4470266	87
51,47328716	94
51,49954773	83
51,52580829	87
51,55206886	71
51,57832942	91
51,60458999	96
51,63085055	99
51,65711112	76
51,68337168	85
51,70963225	95
51,73589281	88
51,76215338	94
51,78841394	87
51,81467451	101
51,84093507	89
51,86719564	102
51,8934562	65
51,91971677	83
51,94597733	76
51,9722379	89
51,99849846	76
52,02475903	90
52,05101959	76
52,07728016	90
52,10354072	105
52,12980129	91
52,15606185	99
52,18232242	75
52,20858298	87
52,23484355	66
52,26110411	76
52,28736468	81
52,31362524	92
52,33988581	94
52,36614637	80
52,39240694	85
52,4186675	94
52,44492807	88
52,47118863	75
52,4974492	87
52,52370976	78
52,54997033	81
52,57623089	94
52,60249146	73
52,62875202	86
52,65501259	84
52,68127315	99
52,70753372	78
52,73379428	87
52,76005485	86
52,78631541	64
52,81257598	88
52,83883654	78
52,86509711	90
52,89135767	87
52,91761824	85
52,9438788	87
52,97013937	83
52,99639993	108
53,0226605	82
53,04892106	83
53,07518163	75
53,10144219	91
53,12770276	94
53,15396332	76
53,18022389	81
53,20648445	78
53,23274502	78
53,25900558	85
53,28526615	74
53,31152671	70
53,33778728	80
53,36404784	69
53,39030841	67
53,41656897	89
53,44282954	93
53,4690901	91
53,49535067	88
53,52161123	96
53,5478718	104
53,57413236	122
53,60039293	138
53,62665349	151
53,65291406	118
53,67917462	140
53,70543519	140
53,73169575	153
53,75795632	126
53,78421688	126
53,81047745	138
53,83673801	132
53,86299858	132
53,88925914	110
53,91551971	105
53,94178027	88
53,96804084	97
53,9943014	103
54,02056197	104
54,04682253	85
54,0730831	66
54,09934366	85
54,12560423	106
54,15186479	81
54,17812536	74
54,20438592	66
54,23064649	98
54,25690705	91
54,28316762	92
54,30942818	83
54,33568875	88
54,36194931	80
54,38820988	97
54,41447044	66
54,44073101	75
54,46699157	85
54,49325214	75
54,5195127	65
54,54577327	79
54,57203383	68
54,5982944	75
54,62455496	73
54,65081553	95
54,67707609	75
54,70333666	67
54,72959722	89
54,75585779	87
54,78211835	91
54,80837892	91
54,83463948	87
54,86090005	68
54,88716061	86
54,91342118	86
54,93968174	79
54,96594231	74
54,99220287	63
55,01846344	70
55,044724	61
55,07098457	88
55,09724513	92
55,1235057	63
55,14976626	75
55,17602683	84
55,20228739	82
55,22854796	76
55,25480852	80
55,28106909	67
55,30732965	74
55,33359022	76
55,35985078	78
55,38611135	76
55,41237191	53
55,43863248	69
55,46489304	73
55,49115361	62
55,51741417	84
55,54367474	80
55,5699353	87
55,59619587	69
55,62245643	94
55,648717	72
55,67497756	69
55,70123813	66
55,72749869	81
55,75375926	91
55,78001982	70
55,80628039	68
55,83254095	87
55,85880152	76
55,88506208	69
55,91132265	65
55,93758321	66
55,96384378	66
55,99010434	62
56,01636491	90
56,04262547	77
56,06888604	113
56,0951466	97
56,12140717	92
56,14766773	103
56,1739283	95
56,20018886	96
56,22644943	112
56,25270999	116
56,27897056	165
56,30523112	168
56,33149169	165
56,35775225	210
56,38401282	218
56,41027338	183
56,43653395	214
56,46279451	204
56,48905508	202
56,51531564	173
56,54157621	164
56,56783677	134
56,59409734	147
56,6203579	126
56,64661847	129
56,67287903	108
56,6991396	86
56,72540016	96
56,75166073	84
56,77792129	84
56,80418186	67
56,83044242	63
56,85670299	65
56,88296355	81
56,90922412	78
56,93548468	59
56,96174525	66
56,98800581	81
57,01426638	71
57,04052694	65
57,06678751	61
57,09304807	69
57,11930864	70
57,1455692	62
57,17182977	85
57,19809033	74
57,2243509	90
57,25061146	81
57,27687203	73
57,30313259	69
57,32939316	55
57,35565372	61
57,38191429	59
57,40817485	66
57,43443542	65
57,46069598	65
57,48695655	82
57,51321711	55
57,53947768	65
57,56573824	65
57,59199881	81
57,61825937	80
57,64451994	84
57,6707805	67
57,69704107	90
57,72330163	68
57,7495622	89
57,77582276	60
57,80208333	65
57,82834389	69
57,85460446	82
57,88086502	80
57,90712559	73
57,93338615	76
57,95964672	71
57,98590728	63
58,01216785	75
58,03842841	74
58,06468898	52
58,09094954	76
58,11721011	57
58,14347067	69
58,16973124	78
58,1959918	78
58,22225237	81
58,24851293	66
58,2747735	69
58,30103406	99
58,32729463	83
58,35355519	83
58,37981576	67
58,40607632	92
58,43233689	92
58,45859745	95
58,48485802	107
58,51111858	111
58,53737915	103
58,56363971	111
58,58990028	100
58,61616084	98
58,64242141	104
58,66868197	77
58,69494254	109
58,7212031	91
58,74746367	107
58,77372423	92
58,7999848	70
58,82624536	83
58,85250593	81
58,87876649	83
58,90502706	77
58,93128762	60
58,95754819	68
58,98380875	76
59,01006932	68
59,03632988	66
59,06259045	71
59,08885101	56
59,11511158	76
59,14137214	87
59,16763271	80
59,19389327	72
59,22015384	79
59,2464144	60
59,27267497	71
59,29893553	59
59,3251961	56
59,35145666	68
59,37771723	72
59,40397779	67
59,43023836	61
59,45649892	82
59,48275949	70
59,50902005	73
59,53528062	81
59,56154118	83
59,58780175	73
59,61406231	75
59,64032288	66
59,66658344	55
59,69284401	55
59,71910457	65
59,74536514	49
59,7716257	48
59,79788627	61
59,82414683	77
59,8504074	50
59,87666796	68
59,90292853	74
59,92918909	71
59,95544966	69
59,98171022	64
60,00797079	77
60,03423135	69
60,06049192	68
60,08675248	69
60,11301305	79
60,13927361	77
60,16553418	73
60,19179474	81
60,21805531	76
60,24431587	94
60,27057644	77
60,296837	68
60,32309757	80
60,34935813	58
60,3756187	73
60,40187926	62
60,42813983	57
60,45440039	64
60,48066096	60
60,50692152	57
60,53318209	66
60,55944265	70
60,58570322	70
60,61196379	73
60,63822435	73
60,66448492	78
60,69074548	52
60,71700605	73
60,74326661	62
60,76952718	62
60,79578774	90
60,82204831	65
60,84830887	51
60,87456944	61
60,90083	81
60,92709057	45
60,95335113	75
60,9796117	68
61,00587226	74
61,03213283	63
61,05839339	74
61,08465396	78
61,11091452	51
61,13717509	50
61,16343565	54
61,18969622	66
61,21595678	61
61,24221735	46
61,26847791	50
61,29473848	63
61,32099904	62
61,34725961	58
61,37352017	70
61,39978074	66
61,4260413	59
61,45230187	66
61,47856243	73
61,504823	61
61,53108356	51
61,55734413	51
61,58360469	68
61,60986526	71
61,63612582	68
61,66238639	68
61,68864695	61
61,71490752	44
61,74116808	74
61,76742865	55
61,79368921	63
61,81994978	64
61,84621034	68
61,87247091	66
61,89873147	51
61,92499204	55
61,9512526	68
61,97751317	64
62,00377373	46
62,0300343	65
62,05629486	67
62,08255543	63
62,10881599	67
62,13507656	62
62,16133712	58
62,18759769	61
62,21385825	57
62,24011882	67
62,26637938	67
62,29263995	63
62,31890051	60
62,34516108	71
62,37142164	72
62,39768221	83
62,42394277	44
62,45020334	75
62,4764639	53
62,50272447	56
62,52898503	58
62,5552456	71
62,58150616	70
62,60776673	72
62,63402729	64
62,66028786	76
62,68654842	61
62,71280899	65
62,73906955	57
62,76533012	62
62,79159068	62
62,81785125	50
62,84411181	57
62,87037238	54
62,89663294	52
62,92289351	66
62,94915407	58
62,97541464	63
63,0016752	61
63,02793577	46
63,05419633	75
63,0804569	57
63,10671746	68
63,13297803	79
63,15923859	63
63,18549916	48
63,21175972	52
63,23802029	74
63,26428085	76
63,29054142	44
63,31680198	63
63,34306255	69
63,36932311	62
63,39558368	60
63,42184424	56
63,44810481	66
63,47436537	80
63,50062594	63
63,5268865	54
63,55314707	75
63,57940763	52
63,6056682	58
63,63192876	59
63,65818933	72
63,68444989	67
63,71071046	58
63,73697102	58
63,76323159	55
63,78949215	75
63,81575272	62
63,84201328	69
63,86827385	96
63,89453441	53
63,92079498	75
63,94705554	71
63,97331611	73
63,99957667	65
64,02583724	74
64,0520978	64
64,07835837	66
64,10461893	91
64,1308795	67
64,15714006	69
64,18340063	84
64,20966119	78
64,23592176	68
64,26218232	71
64,28844289	58
64,31470345	69
64,34096402	67
64,36722458	69
64,39348515	60
64,41974571	72
64,44600628	62
64,47226684	85
64,49852741	70
64,52478797	65
64,55104854	66
64,5773091	60
64,60356967	56
64,62983023	68
64,6560908	66
64,68235136	52
64,70861193	69
64,73487249	59
64,76113306	77
64,78739362	63
64,81365419	80
64,83991475	51
64,86617532	66
64,89243588	66
64,91869645	47
64,94495701	56
64,97121758	63
64,99747814	68
65,02373871	70
65,04999927	61
65,07625984	64
65,1025204	65
65,12878097	84
65,15504153	75
65,1813021	71
65,20756266	68
65,23382323	73
65,26008379	71
65,28634436	63
65,31260492	71
65,33886549	54
65,36512605	67
65,39138662	73
65,41764718	73
65,44390775	77
65,47016831	81
65,49642888	93
65,52268944	73
65,54895001	62
65,57521057	68
65,60147114	66
65,6277317	74
65,65399227	73
65,68025283	74
65,7065134	92
65,73277396	78
65,75903453	106
65,78529509	77
65,81155566	81
65,83781622	102
65,86407679	74
